Aasta;Kvartal;Maakond;Hoone_liik;Korteriomanditeginute_Arv;Keskmine_m2;Kokku_tehinguhind;Minimaalne_tehingusumma;Maksimaalne_tehingsumma;Minimaalne_pinnaühikuhind;Maksimaalne_pinnaühikuhind;Mediaan_pinnaühikuhind;Keskmine_pinnaühikuhind;Standardhälve_pinnaühikuhind
2021;IV;Tartu maakond;koretr_41_54.99;292.00;47.70;23443002.00;500.00;170000.00;9.69;3547.62;1756.53;1677.22;639.88
2021;IV;Tartu maakond;koretr_55_69.99;243.00;62.60;23566579.00;5750.00;211400.00;94.73;3344.52;1565.22;1549.39;560.66
2021;IV;Tartu maakond;koretr_70_249.99;241.00;89.90;36255836.00;500.00;342000.00;6.85;3494.35;1647.51;1678.27;552.41
2021;IV;Tartu maakond;Elamu;113;165.80;18 472 421;4 000;875 000;67.74;2 532.66;972.03;1 017.96;591.23
2021;IV;Tartu maakond;Suvila;13;53.40;677 000;10 000;140 000;364.24;7 303.37;1 217.39;1 643.07;1 809.48
2021;IV;Valga maakond;koretr_10_29.99;16.00;26.10;125992.00;300.00;22000.00;11.41;846.77;253.99;311.51;252.73
2021;IV;Valga maakond;koretr_30_40.99;43.00;36.40;472000.00;1500.00;26900.00;38.96;695.09;280.47;299.10;197.46
2021;IV;Valga maakond;koretr_41_54.99;39.00;47.80;613750.00;400.00;59000.00;7.84;1212.00;295.98;330.44;307.24
2021;IV;Valga maakond;koretr_55_69.99;19.00;63.00;408700.00;250.00;39650.00;3.82;665.27;413.53;333.86;218.99
2021;IV;Valga maakond;koretr_70_249.99;14.00;77.10;267310.00;10.00;40000.00;0.13;493.22;226.71;252.38;171.43
2021;IV;Valga maakond;Elamu;38;110.70;1 238 981;2 000;160 000;23.81;942.25;258.05;319.76;239.61
2021;IV;Valga maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2021;IV;Viljandi maakond;koretr_10_29.99;13.00;24.50;321500.00;8000.00;38500.00;519.48;1545.45;1052.63;1002.00;343.01
2021;IV;Viljandi maakond;koretr_30_40.99;36.00;36.20;1213940.00;1000.00;99600.00;30.30;2743.80;864.74;936.50;731.23
2021;IV;Viljandi maakond;koretr_41_54.99;57.00;46.80;1954739.00;500.00;145400.00;11.68;2733.08;390.80;717.87;723.63
2021;IV;Viljandi maakond;koretr_55_69.99;46.00;62.60;2695811.00;1000.00;145000.00;16.42;2457.19;906.44;953.80;695.67
2021;IV;Viljandi maakond;koretr_70_249.99;22.00;79.70;1157174.00;3000.00;150000.00;29.44;1600.44;625.66;667.30;468.06
2021;IV;Viljandi maakond;Elamu;49;124.40;3 073 565;100;305 000;0.46;2 549.02;302.17;527.91;544.22
2021;IV;Viljandi maakond;Suvila;8;58.70;211 200;8 900;47 000;194.36;5 283.02;497.71;1 117.86;1 705.91
2021;IV;Võru maakond;koretr_10_29.99;14.00;26.80;258500.00;3000.00;31500.00;201.34;1175.37;693.06;681.24;337.40
2021;IV;Võru maakond;koretr_30_40.99;29.00;37.30;793500.00;1000.00;45000.00;24.57;1197.60;914.75;747.01;380.38
2021;IV;Võru maakond;koretr_41_54.99;43.00;46.20;1234200.00;400.00;95000.00;9.13;1946.72;608.41;607.28;422.32
2021;IV;Võru maakond;koretr_55_69.99;23.00;62.00;1025100.00;4000.00;119000.00;68.38;1714.70;602.41;701.25;470.93
2021;IV;Võru maakond;koretr_70_249.99;16.00;84.60;1099380.00;9000.00;258000.00;106.51;1744.42;789.05;767.33;561.08
2021;IV;Võru maakond;Elamu;36;107.80;1 724 928;2 000;176 500;22.05;2 294.46;376.16;494.30;472.91
2021;IV;Võru maakond;Suvila;8;20.90;110 000;5 000;40 000;284.55;923.91;607.12;631.10;258.97
2022;I;Harju maakond;koretr_10_29.99;269.00;21.60;15278979.00;2560.00;179000.00;196.92;6392.86;2586.21;2611.23;1033.27
2022;I;Harju maakond;koretr_30_40.99;529.00;34.90;43053805.00;250.00;229000.00;7.62;6256.83;2310.03;2332.19;859.91
2022;I;Harju maakond;koretr_41_54.99;877.00;47.30;102851951.00;4000.00;303000.00;80.48;5900.46;2408.26;2479.32;948.20
2022;I;Harju maakond;koretr_55_69.99;727.00;63.10;108213171.00;5000.00;405000.00;80.39;6298.60;2268.80;2363.49;848.32
2022;I;Harju maakond;koretr_70_249.99;672.00;93.90;161191255.00;9000.00;890000.00;95.54;7173.54;2453.81;2567.51;876.99
2022;I;Harju maakond;Elamu;180;174.30;53 200 263;5 125;1 210 000;30.64;4 838.71;1 795.62;1 854.93;899.93
2022;I;Harju maakond;Muu;1;***;***;***;***;***;***;***;***;***
2022;I;Harju maakond;Suvila;75;60.60;8 082 399;9 000;440 000;182.19;12 753.62;1 720.09;2 189.89;1 842.81
2022;I;Hiiu maakond;koretr_30_40.99;3.00;***;***;***;***;***;***;***;***;***
2022;I;Hiiu maakond;koretr_41_54.99;2.00;***;***;***;***;***;***;***;***;***
2022;I;Hiiu maakond;koretr_55_69.99;5.00;58.70;206000.00;17000.00;62000.00;286.20;1087.72;827.81;699.00;356.19
2022;I;Hiiu maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2022;I;Hiiu maakond;Elamu;5;114.60;462 000;20 000;190 000;307.69;1 656.50;461.22;756.58;572.99
2022;I;Hiiu maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2022;I;Ida-Viru maakond;koretr_10_29.99;76.00;26.30;689230.00;200.00;24000.00;7.33;1283.42;321.01;350.69;241.34
2022;I;Ida-Viru maakond;koretr_30_40.99;252.00;36.50;2746404.00;150.00;54500.00;4.11;1386.77;255.61;296.30;224.92
2022;I;Ida-Viru maakond;koretr_41_54.99;212.00;47.90;3253049.00;1.00;67000.00;0.02;1326.73;263.19;317.20;238.53
2022;I;Ida-Viru maakond;koretr_55_69.99;110.00;61.80;2632575.00;150.00;96000.00;2.38;1528.66;321.81;387.93;275.94
2022;I;Ida-Viru maakond;koretr_70_249.99;44.00;84.80;1890934.00;100.00;180000.00;1.28;1402.96;386.33;472.95;350.71
2022;I;Ida-Viru maakond;Elamu;29;162.30;2 012 849;1 000;175 000;18.62;1 811.59;502.08;529.58;400.56
2022;I;Ida-Viru maakond;Suvila;24;43.40;424 200;400;70 000;36.10;1 104.65;375.13;381.37;272.19
2022;I;Jõgeva maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2022;I;Jõgeva maakond;koretr_30_40.99;9.00;***;***;***;***;***;***;***;***;***
2022;I;Jõgeva maakond;koretr_41_54.99;29.00;46.80;564685.00;1000.00;44000.00;22.32;934.18;480.96;418.08;235.36
2022;I;Jõgeva maakond;koretr_55_69.99;23.00;63.20;495037.00;1252.00;40900.00;21.22;654.40;328.41;337.06;188.68
2022;I;Jõgeva maakond;koretr_70_249.99;9.00;85.80;210500.00;9000.00;49000.00;82.19;642.20;165.61;290.89;231.92
2022;I;Jõgeva maakond;Elamu;29;113.40;1 237 251;3 125;155 000;12.90;1 894.87;343.57;487.94;463.07
2022;I;Jõgeva maakond;Suvila;2;***;***;***;***;***;***;***;***;***
2022;I;Järva maakond;koretr_10_29.99;6.00;24.70;108768.00;168.00;33100.00;6.89;1472.08;821.11;724.95;631.51
2022;I;Järva maakond;koretr_30_40.99;28.00;37.20;373304.00;168.00;39000.00;4.23;1015.63;298.14;360.46;332.32
2022;I;Järva maakond;koretr_41_54.99;33.00;47.40;507863.00;50.00;47500.00;0.96;1028.71;197.67;323.51;299.79
2022;I;Järva maakond;koretr_55_69.99;21.00;65.10;638280.00;500.00;62000.00;7.47;937.97;485.44;467.32;268.19
2022;I;Järva maakond;koretr_70_249.99;12.00;77.00;366220.00;5000.00;65000.00;64.18;848.56;367.57;400.66;294.68
2022;I;Järva maakond;Elamu;26;138.90;2 202 800;5 000;900 000;46.86;5 175.39;359.12;588.85;981.43
2022;I;Järva maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2022;I;Lääne maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2022;I;Lääne maakond;koretr_30_40.99;11.00;36.50;449700.00;1000.00;105000.00;25.64;2658.23;1210.53;1127.47;710.44
2022;I;Lääne maakond;koretr_41_54.99;33.00;48.40;1368666.00;650.00;135240.00;13.29;2842.11;898.66;852.61;743.23
2022;I;Lääne maakond;koretr_55_69.99;19.00;63.30;863245.00;1045.00;158700.00;17.24;2495.28;482.46;730.10;689.86
2022;I;Lääne maakond;koretr_70_249.99;9.00;***;***;***;***;***;***;***;***;***
2022;I;Lääne maakond;Elamu;10;90.20;731 800;10 000;330 000;95.18;1 983.17;815.88;850.81;637.42
2022;I;Lääne maakond;Suvila;4;***;***;***;***;***;***;***;***;***
2022;I;Lääne-Viru maakond;koretr_10_29.99;20.00;27.70;324236.00;150.00;42600.00;5.14;1532.37;496.99;585.24;467.42
2022;I;Lääne-Viru maakond;koretr_30_40.99;47.00;35.80;999400.00;100.00;62000.00;3.14;1585.68;527.16;601.35;497.27
2022;I;Lääne-Viru maakond;koretr_41_54.99;76.00;46.40;1484883.00;500.00;74000.00;11.42;1650.79;256.32;410.02;410.71
2022;I;Lääne-Viru maakond;koretr_55_69.99;48.00;62.90;1518133.00;600.00;89900.00;8.78;1434.64;324.01;505.90;440.01
2022;I;Lääne-Viru maakond;koretr_70_249.99;27.00;88.40;1438490.00;600.00;127500.00;7.41;1622.91;449.14;665.04;570.00
2022;I;Lääne-Viru maakond;Elamu;58;118.80;3 301 886;2 000;240 000;18.13;2 469.07;362.55;557.50;568.15
2022;I;Lääne-Viru maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2022;I;Põlva maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2022;I;Põlva maakond;koretr_30_40.99;7.00;***;***;***;***;***;***;***;***;***
2022;I;Põlva maakond;koretr_41_54.99;28.00;49.00;746004.00;500.00;94204.00;9.75;1784.17;534.08;534.06;532.12
2022;I;Põlva maakond;koretr_55_69.99;12.00;65.10;693660.00;15500.00;121180.00;230.31;1850.08;679.60;884.65;604.72
2022;I;Põlva maakond;koretr_70_249.99;10.00;85.30;685295.00;1500.00;219000.00;18.66;2477.38;530.32;786.48;785.16
2022;I;Põlva maakond;Elamu;18;113.50;967 400;4 000;120 000;38.50;1 365.19;440.51;471.49;339.67
2022;I;Pärnu maakond;koretr_10_29.99;26.00;25.10;920610.00;500.00;71000.00;17.92;3127.75;1593.00;1394.93;962.88
2022;I;Pärnu maakond;koretr_30_40.99;65.00;36.70;3364750.00;100.00;151000.00;2.46;4027.74;1540.47;1435.06;1008.52
2022;I;Pärnu maakond;koretr_41_54.99;121.00;47.90;8683725.00;100.00;200000.00;1.91;4235.74;1414.79;1497.29;946.75
2022;I;Pärnu maakond;koretr_55_69.99;90.00;63.40;7618345.00;2000.00;276100.00;29.99;4145.65;1273.02;1336.72;966.52
2022;I;Pärnu maakond;koretr_70_249.99;44.00;92.30;7457800.00;12000.00;570000.00;157.48;5000.00;1911.39;1816.39;1109.32
2022;I;Pärnu maakond;Elamu;67;153.80;8 458 190;3 000;330 000;16.19;2 691.68;911.16;942.77;652.51
2022;I;Pärnu maakond;Suvila;6;61.90;282 300;17 300;108 000;354.92;1 606.43;642.00;887.78;549.72
2022;I;Rapla maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2022;I;Rapla maakond;koretr_30_40.99;20.00;36.10;520200.00;1000.00;62000.00;30.03;1689.37;885.85;723.69;546.16
2022;I;Rapla maakond;koretr_41_54.99;30.00;47.10;743200.00;300.00;67900.00;6.48;1397.12;346.81;517.16;443.47
2022;I;Rapla maakond;koretr_55_69.99;22.00;62.40;1027240.00;10500.00;95000.00;179.18;1604.73;756.65;745.12;421.16
2022;I;Rapla maakond;koretr_70_249.99;8.00;***;***;***;***;***;***;***;***;***
2022;I;Rapla maakond;Elamu;29;122.10;3 858 300;4 500;262 500;70.85;2 780.17;1 076.21;1 119.72;674.07
2022;I;Rapla maakond;Suvila;7;56.10;552 500;37 000;165 000;685.13;2 338.53;1 205.21;1 421.39;626.22
2022;I;Saare maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2022;I;Saare maakond;koretr_30_40.99;15.00;***;***;***;***;***;***;***;***;***
2022;I;Saare maakond;koretr_41_54.99;26.00;45.80;1147300.00;1500.00;80000.00;35.05;1840.28;938.03;957.83;483.68
2022;I;Saare maakond;koretr_55_69.99;23.00;62.30;1405740.00;2500.00;167000.00;42.02;2500.00;950.87;983.80;611.65
2022;I;Saare maakond;koretr_70_249.99;15.00;84.50;1364500.00;25000.00;298000.00;310.95;3300.11;1048.63;1067.67;681.72
2022;I;Saare maakond;Elamu;20;148.90;2 929 000;10 000;650 000;120.63;2 306.73;762.82;1 049.41;654.07
2022;I;Saare maakond;Muu;1;***;***;***;***;***;***;***;***;***
2022;I;Saare maakond;Suvila;2;***;***;***;***;***;***;***;***;***
2022;I;Tartu maakond;koretr_10_29.99;51.00;23.20;2699666.00;6500.00;98800.00;311.28;3783.11;2202.17;2283.64;823.56
2022;I;Tartu maakond;koretr_30_40.99;123.00;35.60;8347856.00;3000.00;136000.00;97.09;3646.11;1951.95;1897.56;836.26
2022;I;Tartu maakond;koretr_41_54.99;298.00;47.60;26120433.00;1500.00;200000.00;32.97;3717.47;1883.21;1842.32;566.72
2022;I;Tartu maakond;koretr_55_69.99;210.00;63.00;22543216.00;3600.00;235000.00;58.25;3968.25;1731.98;1708.28;622.72
2022;I;Tartu maakond;koretr_70_249.99;181.00;90.30;29035329.00;15000.00;425000.00;99.73;3721.54;1821.81;1808.93;579.80
2022;I;Tartu maakond;Elamu;78;155.30;13 078 974;300;500 000;6.24;4 582.95;1 073.58;1 168.39;769.06
2022;I;Tartu maakond;Suvila;10;81.30;729 500;30 000;145 000;386.31;1 941.10;897.34;1 025.26;562.75
2022;I;Valga maakond;koretr_10_29.99;18.00;26.50;106823.00;675.00;16000.00;32.12;536.91;150.27;217.15;179.89
2022;I;Valga maakond;koretr_30_40.99;23.00;37.60;246444.00;100.00;36000.00;3.10;960.00;237.47;280.73;211.85
2022;I;Valga maakond;koretr_41_54.99;37.00;47.30;527970.00;500.00;58000.00;11.93;1390.89;283.98;304.43;260.22
2022;I;Valga maakond;koretr_55_69.99;18.00;62.70;356310.00;500.00;120000.00;7.20;1746.72;218.26;312.86;406.16
2022;I;Valga maakond;koretr_70_249.99;7.00;78.10;173500.00;5000.00;79000.00;57.67;1010.23;200.25;319.20;337.42
2022;I;Valga maakond;Elamu;29;110.50;1 392 250;100;125 000;1.48;1 505.38;394.81;511.34;380.20
2022;I;Valga maakond;Suvila;8;65.40;1 402 500;3 000;1 300 000;78.74;6 480.56;315.79;1 119.36;2 180.76
2022;I;Viljandi maakond;koretr_10_29.99;16.00;22.40;349600.00;1000.00;45000.00;34.48;1711.03;963.70;1013.09;424.62
2022;I;Viljandi maakond;koretr_30_40.99;19.00;35.60;606577.00;4827.00;77500.00;159.31;2414.33;1068.70;906.44;573.84
2022;I;Viljandi maakond;koretr_41_54.99;31.00;47.30;978045.00;400.00;94000.00;9.17;2004.26;403.70;661.69;610.26
2022;I;Viljandi maakond;koretr_55_69.99;34.00;63.00;1879200.00;300.00;129000.00;5.17;2090.59;894.95;872.56;596.26
2022;I;Viljandi maakond;koretr_70_249.99;19.00;89.00;1625100.00;6000.00;230000.00;77.52;2371.13;970.87;942.81;640.40
2022;I;Viljandi maakond;Elamu;27;165.40;2 348 201;1;260 000;0.01;1 404.23;466.42;532.79;430.23
2022;I;Viljandi maakond;Suvila;2;***;***;***;***;***;***;***;***;***
2022;I;Võru maakond;koretr_10_29.99;13.00;23.80;229476.00;100.00;35000.00;4.78;1528.38;887.68;697.50;542.82
2022;I;Võru maakond;koretr_30_40.99;16.00;37.40;428811.00;500.00;49900.00;14.29;1256.93;842.91;713.05;416.98
2022;I;Võru maakond;koretr_41_54.99;36.00;47.60;961449.00;500.00;98000.00;11.79;2098.50;500.57;553.56;474.66
2022;I;Võru maakond;koretr_55_69.99;15.00;62.10;477000.00;3000.00;83000.00;49.02;1311.22;393.84;504.56;433.31
2022;I;Võru maakond;koretr_70_249.99;10.00;88.20;648000.00;2000.00;225000.00;25.61;1521.30;670.89;688.42;474.50
2022;I;Võru maakond;Elamu;28;105.40;1 647 139;2 000;243 500;25.32;2 465.46;399.52;601.09;594.86
2022;I;Võru maakond;Suvila;3;***;***;***;***;***;***;***;***;***
2022;II;Harju maakond;koretr_10_29.99;269.00;21.50;16698465.00;8000.00;189600.00;289.86;6629.37;2892.98;2921.71;1172.78
2022;II;Harju maakond;koretr_30_40.99;598.00;35.20;55536634.00;250.00;235000.00;7.53;7099.70;2606.06;2647.81;897.49
2022;II;Harju maakond;koretr_41_54.99;1086.00;47.50;138817646.00;3000.00;331150.00;63.97;6884.06;2609.35;2691.10;963.44
2022;II;Harju maakond;koretr_55_69.99;894.00;62.60;148298950.00;11189.00;495000.00;186.79;7568.81;2521.28;2659.17;981.05
2022;II;Harju maakond;koretr_70_249.99;797.00;95.10;213959135.00;13356.00;1600000.00;186.80;9759.19;2729.05;2834.85;1032.89
2022;II;Harju maakond;Elamu;187;173.90;59 200 576;20 000;1 333 915;164.05;13 866.06;1 945.36;2 028.71;1 300.90
2022;II;Harju maakond;Muu;2;***;***;***;***;***;***;***;***;***
2022;II;Harju maakond;Suvila;107;62.00;11 985 725;20 000;325 000;381.10;8 761.06;1 857.14;2 151.48;1 496.32
2022;II;Hiiu maakond;koretr_10_29.99;1.00;***;***;***;***;***;***;***;***;***
2022;II;Hiiu maakond;koretr_30_40.99;2.00;***;***;***;***;***;***;***;***;***
2022;II;Hiiu maakond;koretr_41_54.99;7.00;46.10;285850.00;6950.00;65000.00;161.25;1525.82;928.07;895.76;514.74
2022;II;Hiiu maakond;koretr_55_69.99;1.00;***;***;***;***;***;***;***;***;***
2022;II;Hiiu maakond;koretr_70_249.99;3.00;***;***;***;***;***;***;***;***;***
2022;II;Hiiu maakond;Elamu;6;162.20;475 000;30 000;150 000;172.04;954.06;490.80;529.56;337.74
2022;II;Ida-Viru maakond;koretr_10_29.99;103.00;26.20;859202.00;1.00;29000.00;0.04;1070.11;303.57;318.20;208.52
2022;II;Ida-Viru maakond;koretr_30_40.99;299.00;36.20;3637404.00;1.00;52400.00;0.03;1451.52;295.74;332.06;257.16
2022;II;Ida-Viru maakond;koretr_41_54.99;267.00;47.80;4247805.00;200.00;86000.00;4.15;1747.97;254.58;331.36;285.63
2022;II;Ida-Viru maakond;koretr_55_69.99;115.00;61.40;3226420.00;100.00;85000.00;1.46;1307.69;409.17;455.43;335.64
2022;II;Ida-Viru maakond;koretr_70_249.99;37.00;84.50;1705900.00;5000.00;130000.00;66.58;1230.85;435.29;523.77;320.38
2022;II;Ida-Viru maakond;Elamu;46;140.80;2 482 075;1 000;175 000;5.35;1 666.67;312.15;454.24;391.13
2022;II;Ida-Viru maakond;Suvila;86;43.50;1 754 956;200;210 000;6.67;1 901.14;288.51;431.76;424.27
2022;II;Jõgeva maakond;koretr_10_29.99;3.00;***;***;***;***;***;***;***;***;***
2022;II;Jõgeva maakond;koretr_30_40.99;18.00;***;***;***;***;***;***;***;***;***
2022;II;Jõgeva maakond;koretr_41_54.99;32.00;47.10;657634.00;700.00;43700.00;14.37;908.05;408.31;438.59;264.63
2022;II;Jõgeva maakond;koretr_55_69.99;25.00;64.20;543628.00;512.00;44000.00;7.59;665.83;325.93;339.10;238.00
2022;II;Jõgeva maakond;koretr_70_249.99;19.00;81.10;646800.00;2500.00;65000.00;35.36;808.46;422.54;422.83;226.86
2022;II;Jõgeva maakond;Elamu;44;108.90;2 447 154;600;233 000;3.74;1 550.23;465.64;533.86;421.73
2022;II;Järva maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2022;II;Järva maakond;koretr_30_40.99;24.00;37.00;581700.00;1200.00;48000.00;37.97;1206.03;629.20;653.05;353.56
2022;II;Järva maakond;koretr_41_54.99;40.00;46.40;958162.00;1000.00;92300.00;19.84;2102.51;375.63;515.67;500.37
2022;II;Järva maakond;koretr_55_69.99;35.00;64.50;893000.00;1500.00;60000.00;24.39;934.58;273.67;403.15;296.81
2022;II;Järva maakond;koretr_70_249.99;19.00;***;***;***;***;***;***;***;***;***
2022;II;Järva maakond;Elamu;37;189.60;1 867 609;1 064;225 000;0.70;1 471.55;236.63;391.52;391.60
2022;II;Järva maakond;Suvila;6;56.10;233 800;10 000;95 000;73.69;1 445.78;1 062.67;958.90;493.02
2022;II;Lääne maakond;koretr_10_29.99;5.00;27.30;213300.00;15000.00;80000.00;530.04;2711.86;1498.19;1546.78;792.19
2022;II;Lääne maakond;koretr_30_40.99;15.00;36.80;682773.00;5000.00;85000.00;124.69;2435.53;1419.94;1254.67;559.19
2022;II;Lääne maakond;koretr_41_54.99;38.00;47.70;1666236.00;3000.00;116210.00;60.98;2269.73;1078.21;910.65;595.48
2022;II;Lääne maakond;koretr_55_69.99;27.00;63.00;1484665.00;3250.00;280000.00;55.56;5035.97;700.85;896.03;999.68
2022;II;Lääne maakond;koretr_70_249.99;14.00;83.70;1229050.00;2250.00;300000.00;26.60;2973.24;1002.43;1001.61;904.42
2022;II;Lääne maakond;Elamu;28;122.30;2 374 200;14 500;199 000;97.77;1 882.18;704.99;727.36;437.53
2022;II;Lääne maakond;Muu;2;***;***;***;***;***;***;***;***;***
2022;II;Lääne maakond;Suvila;8;43.10;825 300;27 000;175 000;880.00;3 965.94;2 530.70;2 373.07;1 226.40
2022;II;Lääne-Viru maakond;koretr_10_29.99;30.00;24.30;262400.00;100.00;45000.00;4.10;1704.55;169.65;335.15;415.79
2022;II;Lääne-Viru maakond;koretr_30_40.99;56.00;36.20;1100930.00;150.00;80000.00;4.12;2020.20;367.25;555.33;476.01
2022;II;Lääne-Viru maakond;koretr_41_54.99;105.00;47.40;2569573.00;150.00;126000.00;3.13;2485.21;305.26;508.11;528.54
2022;II;Lääne-Viru maakond;koretr_55_69.99;52.00;61.90;1926800.00;600.00;96000.00;8.72;1503.16;562.91;596.71;411.12
2022;II;Lääne-Viru maakond;koretr_70_249.99;32.00;82.10;1798533.00;100.00;169680.00;1.12;2410.23;616.17;725.87;672.56
2022;II;Lääne-Viru maakond;Elamu;64;135.30;4 730 191;2 000;289 000;21.62;2 608.70;451.32;583.96;497.89
2022;II;Lääne-Viru maakond;Muu;1;***;***;***;***;***;***;***;***;***
2022;II;Lääne-Viru maakond;Suvila;10;34.30;318 400;1 000;142 900;56.50;2 282.75;522.37;652.80;717.73
2022;II;Põlva maakond;koretr_10_29.99;4.00;***;***;***;***;***;***;***;***;***
2022;II;Põlva maakond;koretr_30_40.99;11.00;36.20;157100.00;500.00;30000.00;15.67;789.79;404.41;401.31;288.18
2022;II;Põlva maakond;koretr_41_54.99;29.00;48.10;673900.00;200.00;93900.00;4.02;1778.41;279.07;468.78;484.97
2022;II;Põlva maakond;koretr_55_69.99;24.00;63.70;593500.00;1000.00;58000.00;14.64;917.72;375.69;386.19;257.35
2022;II;Põlva maakond;koretr_70_249.99;7.00;***;***;***;***;***;***;***;***;***
2022;II;Põlva maakond;Elamu;31;127.10;2 230 300;2 500;199 000;33.69;1 590.91;504.81;580.90;395.10
2022;II;Põlva maakond;Suvila;2;***;***;***;***;***;***;***;***;***
2022;II;Pärnu maakond;koretr_10_29.99;33.00;24.20;1170819.00;1399.00;78500.00;56.18;3592.23;1354.17;1474.63;760.61
2022;II;Pärnu maakond;koretr_30_40.99;89.00;36.70;5068500.00;2000.00;130000.00;50.76;3800.00;1607.72;1558.40;869.83
2022;II;Pärnu maakond;koretr_41_54.99;167.00;47.00;13304842.00;1.00;264500.00;0.02;5101.25;1549.89;1696.10;1012.51
2022;II;Pärnu maakond;koretr_55_69.99;94.00;62.20;9523107.00;500.00;240000.00;8.39;4137.63;1591.20;1636.21;985.46
2022;II;Pärnu maakond;koretr_70_249.99;48.00;83.60;7877000.00;19500.00;464000.00;248.72;4067.11;1744.68;1937.75;838.19
2022;II;Pärnu maakond;Elamu;83;147.30;12 359 700;10 000;395 000;63.37;2 182.25;993.59;1 045.52;601.35
2022;II;Pärnu maakond;Suvila;14;41.60;706 400;20 000;150 000;307.22;2 812.50;1 348.04;1 398.09;718.83
2022;II;Rapla maakond;koretr_10_29.99;6.00;24.50;133640.00;1000.00;55000.00;47.62;2000.00;770.28;862.12;799.79
2022;II;Rapla maakond;koretr_30_40.99;16.00;35.70;562199.00;2300.00;67900.00;74.92;1975.68;1050.71;983.99;640.02
2022;II;Rapla maakond;koretr_41_54.99;35.00;48.10;1407300.00;500.00;95000.00;9.98;1812.98;657.37;827.71;582.74
2022;II;Rapla maakond;koretr_55_69.99;21.00;64.40;1219400.00;10000.00;110000.00;150.83;1845.64;816.70;902.37;503.15
2022;II;Rapla maakond;koretr_70_249.99;26.00;80.10;2106600.00;8500.00;195500.00;95.18;1914.89;781.89;992.94;729.80
2022;II;Rapla maakond;Elamu;33;142.60;3 724 300;7 500;295 000;92.34;3 739.61;741.03;922.92;828.65
2022;II;Rapla maakond;Muu;1;***;***;***;***;***;***;***;***;***
2022;II;Rapla maakond;Suvila;11;65.90;821 400;1 000;170 000;18.52;2 215.74;1 092.44;1 308.81;689.20
2022;II;Saare maakond;koretr_10_29.99;9.00;25.10;209333.00;3100.00;51000.00;185.61;1910.11;1075.27;896.63;608.80
2022;II;Saare maakond;koretr_30_40.99;17.00;37.00;666675.00;2500.00;74900.00;69.44;2040.87;1197.60;1051.74;589.33
2022;II;Saare maakond;koretr_41_54.99;28.00;47.10;1406100.00;5000.00;142000.00;100.81;3279.45;892.32;1071.57;778.23
2022;II;Saare maakond;koretr_55_69.99;22.00;63.30;1355600.00;4500.00;146000.00;73.77;2295.60;981.93;978.83;657.55
2022;II;Saare maakond;koretr_70_249.99;8.00;104.60;867500.00;7000.00;204000.00;94.59;2457.83;897.36;1079.36;689.56
2022;II;Saare maakond;Elamu;31;130.10;3 598 606;4 000;300 000;38.10;2 327.79;885.75;1 038.06;689.42
2022;II;Saare maakond;Suvila;1;***;***;***;***;***;***;***;***;***
2022;II;Tartu maakond;koretr_10_29.99;114.00;21.70;6416023.00;2000.00;130000.00;71.43;5226.13;2793.74;2650.04;914.49
