Aasta,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,netosissetulek,hoivatute_arv,mitteaktiivsed,toohive_maar,toojoud_ja_mitteaktiivsed,toojoud_arv,toojous_osalemine,tootuse_maar,tootute_arv,leibkondade_arv,avg_salary,housing_index,THI
2018,Harju maakond,Elamu,746.0,179.875,0.0,,,19.49,,,,830.0125,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,Muu,7.0,,0.0,,,,,,,,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,Suvila,376.0,55.25,0.0,100.0,,13.7,,976.635,,778.27,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,korter_10_29.99,971.0,21.8,37109354.0,100.0,120000.0,4.33,7642.86,1816.91,1773.005,749.21,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,korter_30_40.99,1876.0,35.125,108889646.0,300.0,175000.0,7.67,5485.89,1655.1599999999999,1648.325,618.5875,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,korter_41_54.99,3398.0,47.725,270314786.0,1000.0,250000.0,20.66,4699.25,1616.745,1664.4925,610.3125,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,korter_55_69.99,2903.0,62.2,301481686.0,1000.0,345000.0,17.61,5180.18,1630.5725,1675.0475000000001,603.7625,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Harju maakond,korter_70_249.99,3239.0,95.425,566168989.0,9500.0,1050000.0,76.0,6950.09,1764.195,1841.0774999999999,590.5175,861.1,308.0,67.1,79.42500000000001,389.025,321.92499999999995,83.02499999999999,4.325,13.925,267.7,,,
2018,Hiiu maakond,Elamu,24.0,121.45,0.0,,,42.99,912.41,372.73,454.9,356.57,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,Suvila,1.0,,0.0,,,,,,,,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,korter_10_29.99,1.0,,0.0,,,,,,,,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,korter_30_40.99,7.0,,0.0,,,,,,,,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,korter_41_54.99,10.0,,0.0,,,,,,,,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,korter_55_69.99,12.0,,0.0,,,,,,,,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Hiiu maakond,korter_70_249.99,13.0,86.8,113400.0,1000.0,36000.0,10.37,451.13,402.96,282.22,199.29,669.3,4.6,1.425,75.025,6.175,4.725,77.45,,,4.3,,,
2018,Ida-Viru maakond,Elamu,132.0,112.375,0.0,500.0,,2.32,996.98,320.52,400.9825,327.78999999999996,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,Suvila,204.0,45.9,0.0,100.0,,6.93,833.33,171.4975,267.3275,181.72333333333336,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,korter_10_29.99,269.0,26.125,1660333.0,1.0,24000.0,0.04,816.33,220.4,236.2975,162.5125,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,korter_30_40.99,674.0,36.475,4901698.0,1.0,45000.0,0.03,1243.09,153.34,198.3725,174.2375,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,korter_41_54.99,755.0,47.925,8063878.0,1.0,80000.0,0.02,1626.02,156.5925,222.1375,212.2,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,korter_55_69.99,391.0,61.575,7701367.0,1.0,87000.0,0.01,1444.04,288.565,319.995,254.1625,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Ida-Viru maakond,korter_70_249.99,141.0,82.85,5416801.0,1.0,250000.0,0.01,1635.77,385.3575,442.86,340.6375,602.3,57.075,24.875,64.575,89.075,64.175,72.575,11.0,7.1,66.1,,,
2018,Järva maakond,Elamu,126.0,152.25,0.0,100.0,,0.13,915.25,200.735,258.8675,219.435,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,Muu,1.0,,0.0,,,,,,,,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,Suvila,15.0,38.3,0.0,,,68.59,958.9,475.485,491.81,261.225,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,korter_10_29.99,22.0,23.9,105700.0,1600.0,15700.0,70.18,525.08,219.94,256.235,177.01,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,korter_30_40.99,70.0,37.35,810115.0,400.0,28500.0,10.03,757.98,301.77750000000003,317.5575,221.1975,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,korter_41_54.99,117.0,47.05,1306811.0,1.0,34000.0,0.02,665.36,232.73250000000002,234.62,184.0825,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,korter_55_69.99,123.0,64.45,1793318.0,300.0,40000.0,4.42,660.9,203.4875,233.12,176.8675,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Järva maakond,korter_70_249.99,68.0,78.55000000000001,676885.0,100.0,58000.0,1.43,751.3,138.875,206.815,184.675,678.4,13.625,4.8,71.975,19.15,14.35,75.6,4.85,0.7,14.1,,,
2018,Jõgeva maakond,Elamu,93.0,141.04999999999998,0.0,650.0,,6.56,851.97,199.38750000000002,247.6225,201.8075,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,Muu,1.0,,0.0,,,,,,,,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,Suvila,5.0,,0.0,,,,,,,,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,korter_10_29.99,13.0,20.8,22700.0,200.0,8000.0,7.12,701.75,206.9,271.16,259.41,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,korter_30_40.99,41.0,36.300000000000004,319226.0,200.0,22000.0,6.35,586.42,222.16,240.08333333333334,157.50333333333333,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,korter_41_54.99,102.0,47.075,1070832.0,82.0,30000.0,1.69,700.93,205.6925,226.0825,154.745,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,korter_55_69.99,100.0,62.85,1362872.0,200.0,35000.0,3.31,540.96,202.4725,214.45499999999998,154.4175,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Jõgeva maakond,korter_70_249.99,42.0,77.19999999999999,399000.0,800.0,39900.0,10.85,517.51,189.245,195.41000000000003,128.7,630.1,12.3,5.4,67.75,18.375,12.95,71.225,,,12.7,,,
2018,Lääne maakond,Elamu,55.0,130.825,0.0,290.0,,1.33,,384.995,481.6675,363.42,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,Muu,2.0,,0.0,,,,,,,,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,Suvila,12.0,33.8,0.0,,,216.45,,800.0,,,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,korter_10_29.99,25.0,26.133333333333336,344641.0,225.0,45500.0,8.15,1756.76,581.0666666666666,640.1233333333333,398.35999999999996,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,korter_30_40.99,63.0,36.425,1398982.0,1000.0,73000.0,25.19,2401.32,664.9325,610.6625,405.27750000000003,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,korter_41_54.99,98.0,47.45,2272613.0,500.0,52000.0,9.88,1137.86,496.68,486.175,315.2625,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,korter_55_69.99,64.0,63.825,1797140.0,200.0,59000.0,2.99,1040.56,426.9775,441.78999999999996,283.78000000000003,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne maakond,korter_70_249.99,36.0,89.33333333333333,1399438.0,500.0,170000.0,5.58,2120.82,530.18,530.0433333333334,470.6333333333334,673.3,9.25,2.95,72.75,12.825,9.85,77.5,,,9.5,,,
2018,Lääne-Viru maakond,Elamu,259.0,128.67499999999998,0.0,100.0,,1.11,,297.925,373.8075,305.0675,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,Muu,1.0,,0.0,,,,,,,,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,Suvila,16.0,59.4,0.0,,,96.36,713.13,386.17,370.26,239.815,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,korter_10_29.99,78.0,25.05,535863.0,85.0,28000.0,3.13,1003.58,176.0125,256.1375,250.66000000000003,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,korter_30_40.99,222.0,36.65,2340751.0,85.0,70000.0,2.62,1808.79,178.045,290.445,301.86,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,korter_41_54.99,282.0,47.3,4410495.0,1.0,75000.0,0.02,1400.0,222.5475,329.71000000000004,313.0425,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,korter_55_69.99,190.0,62.8,4428724.0,300.0,75000.0,4.42,1150.0,301.0225,373.885,306.505,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Lääne-Viru maakond,korter_70_249.99,110.0,80.55,3280954.0,400.0,113000.0,5.55,1429.52,293.93,383.0675,316.395,680.2,24.9,10.35,67.8,37.05,26.700000000000003,72.7,6.699999999999999,1.8,27.5,,,
2018,Pärnu maakond,Elamu,284.0,140.925,0.0,500.0,,4.71,,577.7725,627.2275,426.42,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,Muu,1.0,,0.0,,,,,,,,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,Suvila,49.0,51.175,0.0,,,93.9,,599.0675,805.855,688.78,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,korter_10_29.99,108.0,24.35,2350487.0,300.0,73010.0,15.38,4033.7,958.06,919.5225,596.665,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,korter_30_40.99,248.0,36.625,8538212.0,500.0,93000.0,12.82,2392.55,972.34,930.2450000000001,567.3175,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,korter_41_54.99,391.0,47.5,17264316.0,100.0,166000.0,2.44,3186.18,968.9725,923.9300000000001,608.4825000000001,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,korter_55_69.99,265.0,62.325,14783680.0,300.0,230000.0,4.37,3372.43,921.1175000000001,891.7125,612.965,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Pärnu maakond,korter_70_249.99,179.0,87.35,15059203.0,500.0,250000.0,4.77,2559.06,968.23,957.53,550.0825,684.5,38.375,11.9,72.825,53.075,41.175,78.1,6.8,2.8,38.3,,,
2018,Põlva maakond,Elamu,75.0,112.6,0.0,,,23.78,824.83,310.2275,361.21750000000003,262.8225,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,Suvila,1.0,,0.0,,,,,,,,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,korter_10_29.99,20.0,25.65,112200.0,300.0,16000.0,13.45,597.01,321.42999999999995,324.18,214.685,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,korter_30_40.99,22.0,37.36666666666667,177300.0,1000.0,19000.0,25.71,476.19,186.64000000000001,226.39333333333335,157.35,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,korter_41_54.99,88.0,48.1,936120.0,200.0,32000.0,3.81,585.01,189.10250000000002,220.725,174.7525,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,korter_55_69.99,52.0,63.5,836481.0,500.0,38000.0,7.62,567.16,243.70749999999998,252.615,170.1575,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Põlva maakond,korter_70_249.99,44.0,80.63333333333333,830701.0,1.0,62000.0,0.01,562.83,251.13333333333333,258.15000000000003,170.47666666666666,597.2,11.175,4.625,66.975,16.7,12.1,72.675,7.8500000000000005,0.975,10.8,,,
2018,Rapla maakond,Elamu,116.0,144.325,0.0,319.0,,3.27,,388.71,486.8675,408.87,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,Muu,1.0,,0.0,,,,,,,,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,Suvila,52.0,61.875,0.0,1.0,,0.03,800.0,576.6625,642.76,350.8425,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,korter_10_29.99,18.0,25.333333333333332,143200.0,100.0,26000.0,3.4,875.42,311.88,344.76666666666665,285.29,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,korter_30_40.99,51.0,35.35,674505.0,1600.0,43300.0,47.76,1098.98,292.915,346.125,226.2775,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,korter_41_54.99,107.0,47.6,2191161.0,20.0,70850.0,0.41,1482.22,346.635,428.1475,343.4875,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,korter_55_69.99,56.0,64.65,1460401.0,1.0,63600.0,0.01,952.1,340.835,413.8425,268.38,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Rapla maakond,korter_70_249.99,55.0,77.89999999999999,1475400.0,100.0,112500.0,0.68,1504.92,354.68666666666667,495.42,387.03000000000003,761.6,15.725,4.8,74.75,21.175,16.4,77.975,,,15.0,,,
2018,Saare maakond,Elamu,74.0,110.2,0.0,555.0,,12.07,,578.515,647.8,453.45500000000004,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,Muu,1.0,,0.0,,,,,,,,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,Suvila,7.0,,0.0,,,,,,,,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,korter_10_29.99,13.0,22.4,59130.0,30.0,26000.0,1.24,1473.68,201.15,488.79,595.04,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,korter_30_40.99,31.0,37.3,209200.0,1000.0,39000.0,25.64,1042.78,399.84,436.52,310.475,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,korter_41_54.99,69.0,47.0,2286311.0,1000.0,85000.0,21.51,1851.85,727.63,703.3325,431.63,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,korter_55_69.99,60.0,62.775000000000006,2772050.0,500.0,110000.0,7.52,1741.94,755.2075,734.8475000000001,432.6225,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Saare maakond,korter_70_249.99,49.0,85.86666666666667,2888700.0,6000.0,123000.0,78.13,1485.51,885.5833333333334,818.0733333333334,339.78999999999996,678.4,16.025,4.725,76.025,21.2,16.474999999999998,78.225,,,15.5,,,
2018,Tartu maakond,Elamu,361.0,163.35,0.0,,,8.55,,825.2025,868.3625,461.5875,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,Suvila,42.0,76.7,0.0,,,85.08,,758.6075000000001,743.3299999999999,364.81666666666666,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,korter_10_29.99,224.0,22.35,6706040.0,200.0,90000.0,12.82,3214.29,1343.8325,1331.35,579.3900000000001,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,korter_30_40.99,431.0,35.85,20192308.0,300.0,122113.0,9.17,3000.32,1368.335,1301.65,502.46000000000004,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,korter_41_54.99,792.0,48.075,47809230.0,800.0,165125.0,16.39,3258.66,1277.7875,1257.165,496.3825,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,korter_55_69.99,628.0,62.45,47583550.0,2500.0,201600.0,38.23,3174.8,1227.3325,1217.5925,481.66,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Tartu maakond,korter_70_249.99,640.0,90.025,77124545.0,3000.0,400000.0,37.04,3229.57,1380.8075,1343.0175,479.3975,746.6,73.425,20.825,75.45,97.65,76.75,78.9,4.35,3.35,70.2,,,
2018,Valga maakond,Elamu,84.0,111.925,0.0,100.0,,1.69,900.58,211.4475,287.595,265.34000000000003,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,Suvila,16.0,42.55,0.0,,,18.35,560.0,174.68,325.04999999999995,412.15,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,korter_10_29.99,50.0,24.0,127688.0,50.0,15000.0,1.81,566.04,73.66,106.1675,89.5775,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,korter_30_40.99,81.0,36.525,449736.0,1.0,43000.0,0.02,1214.69,105.3425,151.8025,168.845,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,korter_41_54.99,118.0,47.150000000000006,877003.0,1.0,134500.0,0.02,3063.78,83.4225,161.55,309.96,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,korter_55_69.99,80.0,61.825,803402.0,500.0,60000.0,7.28,902.26,112.735,162.6475,154.1675,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Valga maakond,korter_70_249.99,45.0,79.75,764704.0,400.0,76000.0,4.63,904.39,152.985,199.57999999999998,215.79999999999998,558.2,11.675,5.425,64.6,18.275,12.825,70.975,8.975,1.15,13.1,,,
2018,Viljandi maakond,Elamu,152.0,148.8,0.0,500.0,,6.49,705.08,263.1175,330.185,273.1125,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,Muu,2.0,,0.0,,,,,,,,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,Suvila,14.0,54.4,0.0,,,93.17,511.11,347.51,309.9,158.27,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,korter_10_29.99,45.0,24.15,535963.0,500.0,29900.0,17.67,1276.6,455.7425,467.865,333.1,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,korter_30_40.99,90.0,37.4,1364299.0,500.0,39995.0,12.56,1036.14,391.1825,391.17,308.985,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,korter_41_54.99,159.0,47.425,2895233.0,100.0,69000.0,2.39,1399.59,289.635,383.975,339.925,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,korter_55_69.99,125.0,62.3,3923940.0,250.0,89900.0,4.22,1436.64,436.7425,502.8025,386.945,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Viljandi maakond,korter_70_249.99,64.0,81.15,1857884.0,1000.0,130000.0,12.66,1391.08,220.79999999999998,347.005,330.1675,669.6,21.275,7.825,71.025,30.150000000000002,22.275,74.45,4.575,1.0,21.4,,,
2018,Võru maakond,Elamu,102.0,119.475,0.0,500.0,,4.47,914.29,215.2625,316.5525,354.1275,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,Suvila,31.0,33.65,0.0,,,41.15,830.32,306.125,325.28999999999996,230.6875,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,korter_10_29.99,36.0,25.7,329500.0,1000.0,19500.0,36.1,686.62,345.7925,354.7,205.6375,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,korter_30_40.99,64.0,36.75,901681.0,1.0,39900.0,0.03,1002.51,372.185,368.78,260.5,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,korter_41_54.99,128.0,46.95,2073044.0,300.0,50000.0,7.08,1014.2,349.155,350.785,237.1975,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,korter_55_69.99,86.0,61.5,2015951.0,1.0,63000.0,0.01,934.72,381.8825,375.8225,224.805,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2018,Võru maakond,korter_70_249.99,45.0,77.1,1137267.0,600.0,133000.0,7.63,1319.44,264.2,332.38250000000005,245.40500000000003,615.3,16.325,6.875,69.325,23.675,16.8,71.275,,,16.4,,,
2019,Harju maakond,Elamu,821.0,181.375,0.0,100.0,,0.6,,,,719.265,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,Muu,4.0,,0.0,,,,,,,,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,Suvila,393.0,58.7,0.0,100.0,,1.99,,,,838.2666666666668,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,korter_10_29.99,1020.0,21.725,40990221.0,10.0,128000.0,0.36,6068.97,1919.0975,1883.1425,741.38,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,korter_30_40.99,2089.0,35.2,132686981.0,639.0,510000.0,19.69,15133.53,1788.825,1802.56,746.5925,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,korter_41_54.99,3583.0,47.8,307702810.0,1.0,215000.0,0.02,4731.71,1732.425,1794.5975,669.6,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,korter_55_69.99,2730.0,62.625,299029789.0,3630.0,288000.0,59.61,4645.16,1685.435,1751.8775,644.1600000000001,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Harju maakond,korter_70_249.99,3242.0,95.375,597578014.0,1000.0,1024620.0,9.45,5438.07,1870.585,1937.2024999999999,654.1375,924.8,315.875,67.65,80.275,394.75,327.125,83.15,3.425,11.225,276.4,,,
2019,Hiiu maakond,Elamu,31.0,94.10000000000001,0.0,,,32.84,,656.85,634.6566666666666,399.37000000000006,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,Suvila,3.0,,0.0,,,,,,,,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,korter_10_29.99,4.0,,0.0,,,,,,,,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,korter_30_40.99,8.0,,0.0,,,,,,,,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,korter_41_54.99,22.0,47.5,266291.0,300.0,45000.0,6.71,997.78,259.8433333333333,308.81,278.62,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,korter_55_69.99,21.0,63.25,361820.0,3000.0,62400.0,53.38,941.18,489.0,466.42499999999995,271.955,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Hiiu maakond,korter_70_249.99,9.0,,0.0,,,,,,,,789.3,4.425000000000001,1.45,72.0,6.175,4.725,77.275,,,4.8,,,
2019,Ida-Viru maakond,Elamu,152.0,120.35,0.0,,,4.15,,260.7725,385.5175,404.73,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Ida-Viru maakond,Suvila,176.0,52.7,0.0,1.0,,0.07,655.59,178.2975,246.4075,327.1125,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Ida-Viru maakond,korter_10_29.99,250.0,26.4,1543252.0,1.0,31000.0,0.04,1111.11,209.48250000000002,237.7,179.535,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Ida-Viru maakond,korter_30_40.99,733.0,36.225,5647785.0,1.0,50000.0,0.03,1381.22,165.0,210.52249999999998,175.3625,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
2019,Ida-Viru maakond,korter_41_54.99,859.0,47.875,9479440.0,1.0,50000.0,0.02,1082.25,169.395,228.98000000000002,195.015,655.8,56.7,24.775,65.725,87.0,62.175,72.1,8.8,5.45,66.7,,,
