Aasta,Kvartal,Maakond,Hoone_liik,Korteriomanditeginute_Arv,Keskmine_m2,Kokku_tehinguhind,Minimaalne_tehingusumma,Maksimaalne_tehingsumma,Minimaalne_pinnaühikuhind,Maksimaalne_pinnaühikuhind,Mediaan_pinnaühikuhind,Keskmine_pinnaühikuhind,Standardhälve_pinnaühikuhind,quarter,avg_salary,housing_index,THI
2018,III,Harju maakond,koretr_10_29.99,219.0,22.0,8383447.0,500.0,111600.0,21.83,4464.0,1872.15,1767.95,761.22,2018Q3,,,
2018,III,Harju maakond,koretr_30_40.99,417.0,35.1,23425945.0,1750.0,150000.0,48.61,3856.04,1628.1,1597.52,584.42,2018Q3,,,
2018,III,Harju maakond,koretr_41_54.99,832.0,47.5,64821863.0,2500.0,250000.0,54.95,4699.25,1605.6,1639.18,574.51,2018Q3,,,
2018,III,Harju maakond,koretr_55_69.99,672.0,62.1,69478202.0,5000.0,236944.0,84.46,4261.58,1661.4,1670.39,579.05,2018Q3,,,
2018,III,Harju maakond,koretr_70_249.99,711.0,95.4,121220241.0,25000.0,1050000.0,340.14,6428.57,1724.74,1798.49,574.45,2018Q3,,,
2018,III,Harju maakond,Elamu,217.0,174.6,,,,19.49,,,,753.43,2018Q3,,,
2018,III,Harju maakond,Muu,1.0,,,,,,,,,,2018Q3,,,
2018,III,Harju maakond,Suvila,116.0,51.9,,,,66.87,,,,,2018Q3,,,
2018,III,Hiiu maakond,koretr_30_40.99,2.0,,,,,,,,,,2018Q3,,,
2018,III,Hiiu maakond,koretr_55_69.99,3.0,,,,,,,,,,2018Q3,,,
2018,III,Hiiu maakond,koretr_70_249.99,1.0,,,,,,,,,,2018Q3,,,
2018,III,Hiiu maakond,Elamu,11.0,117.9,,,,112.94,912.41,329.74,406.44,248.31,2018Q3,,,
2018,III,Hiiu maakond,Suvila,1.0,,,,,,,,,,2018Q3,,,
2018,III,Ida-Viru maakond,koretr_10_29.99,84.0,26.2,533081.0,1.0,16500.0,0.09,591.4,246.92,241.71,157.65,2018Q3,,,
2018,III,Ida-Viru maakond,koretr_30_40.99,181.0,36.7,1333901.0,1.0,32000.0,0.03,798.0,149.75,198.67,159.39,2018Q3,,,
2018,III,Ida-Viru maakond,koretr_41_54.99,206.0,47.8,2001784.0,143.0,36500.0,2.96,779.51,158.04,202.69,176.98,2018Q3,,,
2018,III,Ida-Viru maakond,koretr_55_69.99,104.0,61.2,1912617.0,1.0,58500.0,0.01,994.9,254.99,299.84,235.24,2018Q3,,,
2018,III,Ida-Viru maakond,koretr_70_249.99,40.0,81.1,1209850.0,870.0,120000.0,10.07,915.3,367.37,361.33,270.76,2018Q3,,,
2018,III,Ida-Viru maakond,Elamu,49.0,110.8,,500.0,,2.32,,278.21,373.58,337.38,2018Q3,,,
2018,III,Ida-Viru maakond,Suvila,62.0,43.6,,350.0,,20.71,809.52,212.53,255.39,195.41,2018Q3,,,
2018,III,Jõgeva maakond,koretr_10_29.99,5.0,20.8,22700.0,200.0,8000.0,7.12,701.75,206.9,271.16,259.41,2018Q3,,,
2018,III,Jõgeva maakond,koretr_30_40.99,11.0,36.7,86100.0,1000.0,20000.0,32.68,493.83,207.79,212.19,136.43,2018Q3,,,
2018,III,Jõgeva maakond,koretr_41_54.99,25.0,47.1,224032.0,82.0,24000.0,1.69,461.54,164.84,188.84,139.45,2018Q3,,,
2018,III,Jõgeva maakond,koretr_55_69.99,30.0,62.9,424599.0,200.0,35000.0,3.31,540.96,236.62,223.07,144.17,2018Q3,,,
2018,III,Jõgeva maakond,koretr_70_249.99,16.0,79.3,312200.0,1000.0,39900.0,12.74,517.51,250.73,246.08,124.56,2018Q3,,,
2018,III,Jõgeva maakond,Elamu,26.0,140.7,,,,23.62,851.97,150.96,220.84,193.22,2018Q3,,,
2018,III,Jõgeva maakond,Suvila,1.0,,,,,,,,,,2018Q3,,,
2018,III,Järva maakond,koretr_10_29.99,4.0,,,,,,,,,,2018Q3,,,
2018,III,Järva maakond,koretr_30_40.99,16.0,37.2,172965.0,400.0,25565.0,12.42,633.85,269.91,290.17,213.28,2018Q3,,,
2018,III,Järva maakond,koretr_41_54.99,27.0,47.2,291200.0,100.0,25000.0,2.3,498.01,230.77,225.96,174.69,2018Q3,,,
2018,III,Järva maakond,koretr_55_69.99,44.0,63.8,594248.0,500.0,38200.0,7.53,660.9,156.63,214.61,186.92,2018Q3,,,
2018,III,Järva maakond,koretr_70_249.99,15.0,,,,,,,,,,2018Q3,,,
2018,III,Järva maakond,Elamu,37.0,161.3,,500.0,,4.15,810.81,254.35,292.63,210.81,2018Q3,,,
2018,III,Järva maakond,Suvila,5.0,35.4,,,,68.59,958.9,493.83,496.47,317.79,2018Q3,,,
2018,III,Lääne maakond,koretr_10_29.99,9.0,23.7,29575.0,225.0,23000.0,8.15,836.36,11.03,127.4,276.69,2018Q3,,,
2018,III,Lääne maakond,koretr_30_40.99,18.0,36.8,405320.0,1500.0,51000.0,43.35,1281.41,722.77,612.15,368.74,2018Q3,,,
2018,III,Lääne maakond,koretr_41_54.99,31.0,46.4,734300.0,500.0,50000.0,9.88,1048.22,531.91,507.37,335.38,2018Q3,,,
2018,III,Lääne maakond,koretr_55_69.99,17.0,62.8,584900.0,1250.0,55000.0,18.04,946.64,662.52,556.12,300.16,2018Q3,,,
2018,III,Lääne maakond,koretr_70_249.99,11.0,84.2,503100.0,500.0,170000.0,5.58,1949.54,474.72,516.47,550.3,2018Q3,,,
2018,III,Lääne maakond,Elamu,18.0,108.5,,,,18.99,,453.08,557.55,375.96,2018Q3,,,
2018,III,Lääne maakond,Muu,1.0,,,,,,,,,,2018Q3,,,
2018,III,Lääne maakond,Suvila,5.0,33.8,,,,216.45,,800.0,,,2018Q3,,,
2018,III,Lääne-Viru maakond,koretr_10_29.99,24.0,26.3,218075.0,800.0,28000.0,29.41,1003.58,233.54,339.64,325.97,2018Q3,,,
2018,III,Lääne-Viru maakond,koretr_30_40.99,56.0,36.0,512629.0,273.0,33000.0,7.87,971.79,136.39,265.35,284.58,2018Q3,,,
2018,III,Lääne-Viru maakond,koretr_41_54.99,69.0,47.3,1031650.0,100.0,63000.0,1.97,1400.0,172.76,315.92,323.96,2018Q3,,,
2018,III,Lääne-Viru maakond,koretr_55_69.99,51.0,62.2,1170935.0,700.0,69000.0,10.16,1029.85,326.8,371.19,300.96,2018Q3,,,
2018,III,Lääne-Viru maakond,koretr_70_249.99,23.0,80.7,679576.0,1800.0,85000.0,23.2,1002.36,335.82,365.59,269.26,2018Q3,,,
2018,III,Lääne-Viru maakond,Elamu,84.0,136.1,,200.0,,2.71,,320.94,389.43,314.68,2018Q3,,,
2018,III,Lääne-Viru maakond,Muu,1.0,,,,,,,,,,2018Q3,,,
2018,III,Lääne-Viru maakond,Suvila,5.0,59.8,,,,101.73,713.13,549.74,454.61,277.1,2018Q3,,,
2018,III,Põlva maakond,koretr_10_29.99,4.0,,,,,,,,,,2018Q3,,,
2018,III,Põlva maakond,koretr_30_40.99,2.0,,,,,,,,,,2018Q3,,,
2018,III,Põlva maakond,koretr_41_54.99,24.0,47.9,255000.0,200.0,32000.0,3.81,585.01,134.65,221.38,195.11,2018Q3,,,
2018,III,Põlva maakond,koretr_55_69.99,23.0,63.2,400581.0,581.0,38000.0,10.09,567.16,226.54,271.51,162.07,2018Q3,,,
2018,III,Põlva maakond,koretr_70_249.99,12.0,85.1,260300.0,5400.0,62000.0,60.4,499.19,212.84,244.03,160.26,2018Q3,,,
2018,III,Põlva maakond,Elamu,22.0,141.6,,,,23.78,,322.05,407.85,337.27,2018Q3,,,
2018,III,Pärnu maakond,koretr_10_29.99,25.0,24.0,679408.0,2000.0,73010.0,67.11,4033.7,1094.89,1154.48,802.67,2018Q3,,,
2018,III,Pärnu maakond,koretr_30_40.99,65.0,36.7,2390634.0,1000.0,93000.0,26.95,2325.0,993.38,1002.44,579.12,2018Q3,,,
2018,III,Pärnu maakond,koretr_41_54.99,94.0,47.2,4320378.0,1000.0,120818.0,18.52,2559.7,979.16,978.23,617.57,2018Q3,,,
2018,III,Pärnu maakond,koretr_55_69.99,76.0,62.2,4550450.0,1000.0,230000.0,14.64,3372.43,1007.46,972.81,631.39,2018Q3,,,
2018,III,Pärnu maakond,koretr_70_249.99,42.0,88.6,3692910.0,6400.0,185000.0,70.18,1933.7,996.55,1002.69,520.48,2018Q3,,,
2018,III,Pärnu maakond,Elamu,89.0,150.0,,,,31.25,,555.26,617.03,454.34,2018Q3,,,
2018,III,Pärnu maakond,Suvila,11.0,49.6,,,,236.56,,654.76,952.34,780.04,2018Q3,,,
2018,III,Rapla maakond,koretr_10_29.99,6.0,26.0,29200.0,100.0,15000.0,3.4,576.92,26.6,177.81,255.58,2018Q3,,,
2018,III,Rapla maakond,koretr_30_40.99,13.0,36.1,177600.0,1600.0,43300.0,47.76,1098.98,338.41,370.98,295.92,2018Q3,,,
2018,III,Rapla maakond,koretr_41_54.99,23.0,48.4,508620.0,20.0,70850.0,0.41,1482.22,354.61,446.58,377.97,2018Q3,,,
2018,III,Rapla maakond,koretr_55_69.99,10.0,65.1,275500.0,500.0,63600.0,9.09,952.1,371.05,416.3,275.21,2018Q3,,,
2018,III,Rapla maakond,koretr_70_249.99,12.0,81.1,610000.0,100.0,112500.0,0.68,1504.92,383.29,678.74,580.5,2018Q3,,,
2018,III,Rapla maakond,Elamu,34.0,122.1,,,,57.7,,400.21,500.12,391.96,2018Q3,,,
2018,III,Rapla maakond,Muu,1.0,,,,,,,,,,2018Q3,,,
2018,III,Rapla maakond,Suvila,18.0,62.1,,,,309.81,,563.09,619.08,266.37,2018Q3,,,
2018,III,Saare maakond,koretr_10_29.99,2.0,,,,,,,,,,2018Q3,,,
2018,III,Saare maakond,koretr_30_40.99,9.0,,,,,,,,,,2018Q3,,,
2018,III,Saare maakond,koretr_41_54.99,18.0,46.0,536500.0,1000.0,68000.0,21.51,1456.1,760.52,641.99,406.96,2018Q3,,,
2018,III,Saare maakond,koretr_55_69.99,18.0,62.2,927800.0,9000.0,110000.0,147.29,1698.32,827.68,823.49,449.41,2018Q3,,,
2018,III,Saare maakond,koretr_70_249.99,12.0,91.3,800500.0,35000.0,115500.0,365.34,1451.01,713.98,750.7,315.33,2018Q3,,,
2018,III,Saare maakond,Elamu,21.0,105.1,,,,118.31,,639.46,722.41,452.54,2018Q3,,,
2018,III,Saare maakond,Muu,1.0,,,,,,,,,,2018Q3,,,
2018,III,Saare maakond,Suvila,4.0,,,,,,,,,,2018Q3,,,
2018,III,Tartu maakond,koretr_10_29.99,80.0,21.9,2458715.0,200.0,90000.0,12.82,3214.29,1448.5,1406.45,578.19,2018Q3,,,
2018,III,Tartu maakond,koretr_30_40.99,102.0,35.5,4726055.0,5000.0,100800.0,125.94,2807.8,1295.86,1297.75,521.23,2018Q3,,,
2018,III,Tartu maakond,koretr_41_54.99,209.0,47.9,12394346.0,2500.0,160000.0,51.44,3219.32,1222.44,1234.5,479.89,2018Q3,,,
2018,III,Tartu maakond,koretr_55_69.99,164.0,62.5,12670327.0,3000.0,177000.0,47.1,3072.92,1208.56,1240.94,483.47,2018Q3,,,
2018,III,Tartu maakond,koretr_70_249.99,146.0,90.6,17463716.0,3500.0,315000.0,40.18,2552.67,1380.66,1330.27,479.08,2018Q3,,,
2018,III,Tartu maakond,Elamu,109.0,147.7,,,,8.55,,836.46,891.11,522.75,2018Q3,,,
2018,III,Tartu maakond,Suvila,16.0,62.7,,,,190.57,,717.32,759.52,428.05,2018Q3,,,
2018,III,Valga maakond,koretr_10_29.99,14.0,22.7,18500.0,400.0,4000.0,16.19,149.25,23.26,57.11,50.08,2018Q3,,,
2018,III,Valga maakond,koretr_30_40.99,21.0,37.3,120202.0,1.0,16000.0,0.03,410.26,102.04,154.47,138.12,2018Q3,,,
2018,III,Valga maakond,koretr_41_54.99,36.0,47.2,256946.0,1.0,60000.0,0.02,1379.31,89.27,150.57,264.6,2018Q3,,,
2018,III,Valga maakond,koretr_55_69.99,24.0,62.0,253039.0,500.0,60000.0,7.28,902.26,112.36,170.15,190.34,2018Q3,,,
2018,III,Valga maakond,koretr_70_249.99,15.0,80.0,309207.0,4000.0,76000.0,48.48,882.76,223.46,258.84,264.14,2018Q3,,,
2018,III,Valga maakond,Elamu,30.0,93.6,,500.0,,8.45,900.58,242.78,298.94,246.58,2018Q3,,,
2018,III,Valga maakond,Suvila,8.0,39.9,,,,35.59,,212.0,391.96,576.93,2018Q3,,,
2018,III,Viljandi maakond,koretr_10_29.99,17.0,25.0,245538.0,1000.0,29000.0,34.84,1276.6,744.68,613.52,446.08,2018Q3,,,
2018,III,Viljandi maakond,koretr_30_40.99,18.0,37.4,214150.0,500.0,33500.0,12.56,1018.24,242.94,322.38,279.28,2018Q3,,,
2018,III,Viljandi maakond,koretr_41_54.99,46.0,47.4,761128.0,400.0,58000.0,9.46,1124.03,239.75,348.46,315.41,2018Q3,,,
2018,III,Viljandi maakond,koretr_55_69.99,30.0,62.7,818969.0,3034.0,83900.0,52.13,1436.64,313.07,439.26,352.6,2018Q3,,,
2018,III,Viljandi maakond,koretr_70_249.99,16.0,80.1,473200.0,1000.0,92800.0,12.66,1069.12,171.7,366.33,372.59,2018Q3,,,
2018,III,Viljandi maakond,Elamu,40.0,150.1,,,,12.55,,216.13,283.48,285.42,2018Q3,,,
2018,III,Viljandi maakond,Muu,2.0,,,,,,,,,,2018Q3,,,
2018,III,Viljandi maakond,Suvila,4.0,,,,,,,,,,2018Q3,,,
2018,III,Võru maakond,koretr_10_29.99,12.0,25.2,102550.0,1000.0,17500.0,42.02,643.38,303.39,326.92,190.16,2018Q3,,,
2018,III,Võru maakond,koretr_30_40.99,18.0,35.7,273350.0,1000.0,33000.0,29.85,866.14,412.03,409.22,279.76,2018Q3,,,
2018,III,Võru maakond,koretr_41_54.99,26.0,46.6,457100.0,300.0,38000.0,7.08,922.33,412.58,373.37,239.02,2018Q3,,,
2018,III,Võru maakond,koretr_55_69.99,21.0,62.5,542850.0,150.0,63000.0,2.22,934.72,415.28,418.65,263.72,2018Q3,,,
2018,III,Võru maakond,koretr_70_249.99,11.0,76.3,466800.0,6400.0,133000.0,89.39,1319.44,421.94,528.48,357.79,2018Q3,,,
2018,III,Võru maakond,Elamu,33.0,101.4,,,,22.86,914.29,152.78,255.92,236.59,2018Q3,,,
2018,III,Võru maakond,Suvila,10.0,52.0,,,,92.81,830.32,228.11,287.0,215.27,2018Q3,,,
2018,IV,Harju maakond,koretr_10_29.99,273.0,21.9,10350658.0,1150.0,107000.0,41.82,7642.86,1796.54,1748.3,811.77,2018Q4,,,
2018,IV,Harju maakond,koretr_30_40.99,477.0,35.0,28163422.0,300.0,175000.0,7.67,5485.89,1662.35,1687.39,659.31,2018Q4,,,
2018,IV,Harju maakond,koretr_41_54.99,830.0,48.1,67619484.0,3000.0,203000.0,68.65,3844.7,1651.76,1688.4,613.82,2018Q4,,,
2018,IV,Harju maakond,koretr_55_69.99,765.0,62.2,81027165.0,6000.0,296400.0,105.45,4689.87,1652.63,1707.63,590.29,2018Q4,,,
2018,IV,Harju maakond,koretr_70_249.99,905.0,94.6,160918282.0,16000.0,752000.0,86.66,6950.09,1820.35,1890.72,583.27,2018Q4,,,
2018,IV,Harju maakond,Elamu,194.0,164.9,,,,38.08,,,,921.12,2018Q4,,,
2018,IV,Harju maakond,Muu,4.0,,,,,,,,,,2018Q4,,,
2018,IV,Harju maakond,Suvila,83.0,57.4,,100.0,,13.7,,989.25,,777.22,2018Q4,,,
2018,IV,Hiiu maakond,koretr_30_40.99,3.0,,,,,,,,,,2018Q4,,,
2018,IV,Hiiu maakond,koretr_41_54.99,3.0,,,,,,,,,,2018Q4,,,
2018,IV,Hiiu maakond,koretr_55_69.99,4.0,,,,,,,,,,2018Q4,,,
2018,IV,Hiiu maakond,koretr_70_249.99,3.0,,,,,,,,,,2018Q4,,,
2018,IV,Hiiu maakond,Elamu,4.0,,,,,,,,,,2018Q4,,,
2018,IV,Ida-Viru maakond,koretr_10_29.99,62.0,26.1,408899.0,500.0,24000.0,17.48,816.33,208.55,250.87,178.75,2018Q4,,,
2018,IV,Ida-Viru maakond,koretr_30_40.99,176.0,36.2,1178663.0,50.0,28750.0,1.26,718.75,131.07,182.68,164.36,2018Q4,,,
2018,IV,Ida-Viru maakond,koretr_41_54.99,204.0,48.1,2252384.0,1.0,79800.0,0.02,1456.2,156.77,228.38,222.94,2018Q4,,,
2018,IV,Ida-Viru maakond,koretr_55_69.99,102.0,61.6,1944078.0,1.0,60000.0,0.02,897.48,286.3,307.5,236.26,2018Q4,,,
2018,IV,Ida-Viru maakond,koretr_70_249.99,36.0,80.3,1171201.0,1.0,100000.0,0.01,1090.51,339.29,403.49,320.02,2018Q4,,,
2018,IV,Ida-Viru maakond,Elamu,29.0,87.0,,,,68.69,,307.02,458.77,380.6,2018Q4,,,
2018,IV,Ida-Viru maakond,Suvila,30.0,43.7,,246.0,,6.93,,140.57,369.71,,2018Q4,,,
2018,IV,Jõgeva maakond,koretr_10_29.99,2.0,,,,,,,,,,2018Q4,,,
2018,IV,Jõgeva maakond,koretr_30_40.99,12.0,36.7,121280.0,1800.0,22000.0,45.92,551.38,254.22,279.86,141.22,2018Q4,,,
2018,IV,Jõgeva maakond,koretr_41_54.99,30.0,47.0,339600.0,600.0,30000.0,11.03,700.93,211.63,243.84,157.72,2018Q4,,,
2018,IV,Jõgeva maakond,koretr_55_69.99,25.0,63.1,400090.0,1000.0,33000.0,15.2,527.16,226.79,254.27,158.31,2018Q4,,,
2018,IV,Jõgeva maakond,koretr_70_249.99,11.0,,,,,,,,,,2018Q4,,,
2018,IV,Jõgeva maakond,Elamu,19.0,157.2,,,,9.35,603.81,213.8,234.67,171.91,2018Q4,,,
2018,IV,Jõgeva maakond,Muu,1.0,,,,,,,,,,2018Q4,,,
2018,IV,Järva maakond,koretr_10_29.99,8.0,26.1,67700.0,2500.0,15700.0,117.37,525.08,332.38,315.36,166.76,2018Q4,,,
2018,IV,Järva maakond,koretr_30_40.99,11.0,37.1,163000.0,2000.0,28500.0,50.38,698.53,475.0,401.72,244.56,2018Q4,,,
2018,IV,Järva maakond,koretr_41_54.99,26.0,46.4,308481.0,1.0,27000.0,0.02,629.37,313.95,252.16,190.0,2018Q4,,,
2018,IV,Järva maakond,koretr_55_69.99,19.0,62.9,313270.0,300.0,35000.0,4.42,597.92,248.34,268.04,169.42,2018Q4,,,
2018,IV,Järva maakond,koretr_70_249.99,21.0,79.9,398300.0,100.0,58000.0,1.43,751.3,153.85,236.2,216.48,2018Q4,,,
2018,IV,Järva maakond,Elamu,28.0,147.1,,,,27.0,,166.21,251.38,243.41,2018Q4,,,
2018,IV,Järva maakond,Muu,1.0,,,,,,,,,,2018Q4,,,
2018,IV,Järva maakond,Suvila,5.0,41.2,,,,206.38,771.51,457.14,487.15,204.66,2018Q4,,,
2018,IV,Lääne maakond,koretr_10_29.99,6.0,27.2,144566.0,2000.0,40000.0,68.73,1465.2,953.18,899.99,497.99,2018Q4,,,
2018,IV,Lääne maakond,koretr_30_40.99,16.0,37.2,383636.0,1086.0,53150.0,27.77,1409.81,679.65,646.8,424.22,2018Q4,,,
2018,IV,Lääne maakond,koretr_41_54.99,19.0,48.5,472313.0,500.0,52000.0,10.18,1137.86,556.62,515.7,383.62,2018Q4,,,
2018,IV,Lääne maakond,koretr_55_69.99,17.0,63.0,457400.0,200.0,59000.0,2.99,1040.56,343.75,427.86,358.42,2018Q4,,,
2018,IV,Lääne maakond,koretr_70_249.99,10.0,94.3,600838.0,2238.0,165000.0,27.98,2120.82,690.62,679.36,595.22,2018Q4,,,
2018,IV,Lääne maakond,Elamu,15.0,139.0,,,,65.57,,248.92,444.25,351.3,2018Q4,,,
2018,IV,Lääne maakond,Muu,1.0,,,,,,,,,,2018Q4,,,
2018,IV,Lääne maakond,Suvila,3.0,,,,,,,,,,2018Q4,,,
2018,IV,Lääne-Viru maakond,koretr_10_29.99,15.0,25.7,61289.0,300.0,12000.0,10.38,433.21,138.41,156.47,117.68,2018Q4,,,
2018,IV,Lääne-Viru maakond,koretr_30_40.99,58.0,37.1,733334.0,100.0,41000.0,2.62,1102.15,197.07,343.67,348.22,2018Q4,,,
2018,IV,Lääne-Viru maakond,koretr_41_54.99,62.0,46.7,1091656.0,1.0,60490.0,0.02,1150.0,313.41,374.1,304.86,2018Q4,,,
2018,IV,Lääne-Viru maakond,koretr_55_69.99,41.0,63.5,1149445.0,3000.0,75000.0,43.73,1150.0,404.62,441.15,338.85,2018Q4,,,
2018,IV,Lääne-Viru maakond,koretr_70_249.99,23.0,80.7,888865.0,1000.0,107500.0,12.59,1429.52,359.44,477.38,369.27,2018Q4,,,
2018,IV,Lääne-Viru maakond,Elamu,59.0,126.3,,100.0,,2.35,,268.74,362.39,319.81,2018Q4,,,
2018,IV,Lääne-Viru maakond,Suvila,2.0,,,,,,,,,,2018Q4,,,
2018,IV,Põlva maakond,koretr_10_29.99,8.0,24.8,67000.0,300.0,15500.0,13.45,567.77,378.78,317.75,204.03,2018Q4,,,
2018,IV,Põlva maakond,koretr_30_40.99,9.0,36.8,92000.0,2000.0,19000.0,61.35,476.19,218.75,273.92,172.7,2018Q4,,,
2018,IV,Põlva maakond,koretr_41_54.99,17.0,49.0,177020.0,1000.0,24000.0,18.32,461.54,109.56,213.81,175.81,2018Q4,,,
2018,IV,Põlva maakond,koretr_55_69.99,7.0,63.7,144400.0,500.0,29900.0,7.62,517.3,417.31,327.02,194.37,2018Q4,,,
2018,IV,Põlva maakond,koretr_70_249.99,12.0,77.6,232100.0,1100.0,35000.0,13.75,435.32,298.76,246.85,154.27,2018Q4,,,
2018,IV,Põlva maakond,Elamu,16.0,111.4,,,,28.27,,398.05,452.6,309.49,2018Q4,,,
2018,IV,Pärnu maakond,koretr_10_29.99,31.0,23.1,443154.0,300.0,36300.0,15.38,1350.0,646.55,634.76,433.68,2018Q4,,,
2018,IV,Pärnu maakond,koretr_30_40.99,62.0,36.0,1886761.0,959.0,67000.0,25.0,2000.0,908.81,850.22,458.39,2018Q4,,,
2018,IV,Pärnu maakond,koretr_41_54.99,88.0,47.6,3371018.0,500.0,108500.0,9.77,2012.99,868.63,810.46,575.76,2018Q4,,,
2018,IV,Pärnu maakond,koretr_55_69.99,47.0,62.2,2269897.0,500.0,110000.0,8.33,1692.43,887.9,777.52,534.49,2018Q4,,,
2018,IV,Pärnu maakond,koretr_70_249.99,44.0,87.7,3679665.0,500.0,250000.0,4.77,2042.48,976.42,952.0,509.16,2018Q4,,,
2018,IV,Pärnu maakond,Elamu,75.0,132.9,,,,13.93,,569.91,620.91,411.75,2018Q4,,,
2018,IV,Pärnu maakond,Suvila,12.0,43.7,,,,93.9,,567.85,700.24,525.46,2018Q4,,,
2018,IV,Rapla maakond,koretr_10_29.99,2.0,,,,,,,,,,2018Q4,,,
2018,IV,Rapla maakond,koretr_30_40.99,19.0,35.7,275625.0,2825.0,35000.0,85.87,930.85,281.86,409.14,274.08,2018Q4,,,
2018,IV,Rapla maakond,koretr_41_54.99,25.0,48.1,588400.0,2300.0,61900.0,55.96,1172.35,462.96,483.95,325.86,2018Q4,,,
2018,IV,Rapla maakond,koretr_55_69.99,17.0,63.5,502001.0,1.0,60000.0,0.01,902.26,401.34,468.18,323.46,2018Q4,,,
2018,IV,Rapla maakond,koretr_70_249.99,14.0,,,,,,,,,,2018Q4,,,
2018,IV,Rapla maakond,Elamu,36.0,174.9,,,,17.68,,284.86,435.08,418.26,2018Q4,,,
2018,IV,Rapla maakond,Suvila,10.0,82.8,,1.0,,0.03,,510.76,556.72,317.27,2018Q4,,,
2018,IV,Saare maakond,koretr_10_29.99,6.0,22.4,59130.0,30.0,26000.0,1.24,1473.68,201.15,488.79,595.04,2018Q4,,,
2018,IV,Saare maakond,koretr_30_40.99,5.0,37.0,123500.0,3500.0,39000.0,114.01,1042.78,642.67,648.62,363.8,2018Q4,,,
2018,IV,Saare maakond,koretr_41_54.99,16.0,47.2,553910.0,3410.0,77000.0,77.85,1415.44,795.01,718.57,394.78,2018Q4,,,
2018,IV,Saare maakond,koretr_55_69.99,14.0,63.1,597400.0,500.0,80000.0,7.52,1336.72,682.89,681.69,375.27,2018Q4,,,
2018,IV,Saare maakond,koretr_70_249.99,9.0,80.7,748800.0,32000.0,123000.0,388.35,1485.51,1215.73,1026.15,403.58,2018Q4,,,
2018,IV,Saare maakond,Elamu,28.0,120.7,,555.0,,12.07,,592.56,651.03,514.12,2018Q4,,,
2018,IV,Tartu maakond,koretr_10_29.99,60.0,22.2,1719740.0,1000.0,60840.0,53.19,3086.42,1349.74,1272.6,652.45,2018Q4,,,
2018,IV,Tartu maakond,koretr_30_40.99,119.0,36.2,5920343.0,5000.0,122113.0,125.63,3000.32,1470.09,1374.27,488.95,2018Q4,,,
2018,IV,Tartu maakond,koretr_41_54.99,220.0,48.4,12988244.0,3000.0,160000.0,58.94,3258.66,1306.08,1214.24,490.54,2018Q4,,,
2018,IV,Tartu maakond,koretr_55_69.99,163.0,62.7,12302252.0,2500.0,172000.0,38.23,2824.3,1190.11,1205.76,483.23,2018Q4,,,
2018,IV,Tartu maakond,koretr_70_249.99,182.0,90.4,22944924.0,3000.0,341000.0,37.04,3229.57,1420.64,1392.3,538.5,2018Q4,,,
2018,IV,Tartu maakond,Elamu,88.0,176.0,,,,21.94,,869.82,884.0,415.57,2018Q4,,,
2018,IV,Tartu maakond,Suvila,7.0,92.9,,,,377.66,,789.21,695.04,312.35,2018Q4,,,
2018,IV,Valga maakond,koretr_10_29.99,13.0,23.6,57378.0,1000.0,15000.0,41.38,566.04,133.33,194.85,159.66,2018Q4,,,
2018,IV,Valga maakond,koretr_30_40.99,21.0,36.3,127336.0,333.0,28000.0,10.0,793.2,130.31,165.22,187.4,2018Q4,,,
2018,IV,Valga maakond,koretr_41_54.99,43.0,47.1,296934.0,300.0,68000.0,6.29,1271.03,48.88,141.6,221.48,2018Q4,,,
2018,IV,Valga maakond,koretr_55_69.99,17.0,62.6,211300.0,1800.0,27000.0,30.82,402.99,139.86,194.62,116.23,2018Q4,,,
2018,IV,Valga maakond,koretr_70_249.99,8.0,83.5,105700.0,400.0,29500.0,4.63,314.96,175.52,160.75,148.33,2018Q4,,,
2018,IV,Valga maakond,Elamu,19.0,110.3,,500.0,,10.04,,213.27,312.27,288.97,2018Q4,,,
2018,IV,Valga maakond,Suvila,2.0,,,,,,,,,,2018Q4,,,
2018,IV,Viljandi maakond,koretr_10_29.99,12.0,23.6,157800.0,700.0,29900.0,25.36,1087.27,491.92,553.82,348.95,2018Q4,,,
2018,IV,Viljandi maakond,koretr_30_40.99,24.0,36.8,419795.0,800.0,39995.0,20.94,1036.14,559.61,467.02,346.23,2018Q4,,,
2018,IV,Viljandi maakond,koretr_41_54.99,31.0,47.3,601212.0,200.0,58500.0,4.43,1153.85,316.59,401.43,325.36,2018Q4,,,
2018,IV,Viljandi maakond,koretr_55_69.99,36.0,62.4,1238550.0,500.0,66100.0,8.76,1109.06,558.87,550.06,328.55,2018Q4,,,
2018,IV,Viljandi maakond,koretr_70_249.99,12.0,79.5,371468.0,1500.0,78500.0,18.68,1050.87,330.9,400.68,342.68,2018Q4,,,
2018,IV,Viljandi maakond,Elamu,37.0,148.7,,500.0,,6.49,,263.63,353.8,291.51,2018Q4,,,
2018,IV,Viljandi maakond,Suvila,3.0,,,,,,,,,,2018Q4,,,
2018,IV,Võru maakond,koretr_10_29.99,6.0,26.4,64500.0,4000.0,19500.0,175.44,681.82,387.91,397.21,188.49,2018Q4,,,
2018,IV,Võru maakond,koretr_30_40.99,18.0,37.5,297230.0,130.0,39900.0,3.45,1002.51,394.6,442.25,317.21,2018Q4,,,
